ID,Review Date,Location,Hotel/Restaurant name,Review
rn542908864,"Reviewed November 23, 2017 ", Patong,Austrian Garden Restaurant,"Absolutely gorgeous food. I'm a vegetarian and initially thought there was nothing for me, but the manager assured me they could do anything for me, and that they did! My husband had the cheeseburger and I had a veggie massaman curry and it was SO...More"
rn542627841,"Reviewed November 22, 2017 ", Patong,Austrian Garden Restaurant,So my husband and I and two friends were staying at the Ibis hotel right in front of this restaurant. We decided to try this food and we fell in love with it. We kept on going there for the remaining days that we stayed...More
rn539321967,"Reviewed November 8, 2017 ", Patong,Austrian Garden Restaurant,"The restaurant was very close to our hotel so we went there to eat. Wine was quiet expensive, but wine is expensive everywhere in Thailand I would say. The manager or owner of the restaurant came to say hi and chatt a little, when we...More"
rn538681395,"Reviewed November 6, 2017 ", Patong,Austrian Garden Restaurant,"I’ve eaten a lot in Germany and this restaurant serves authentic German/Austrian food. We had pork fillets in mushroom sauce with Spaetzle and it was delicious. Opted for doughnuts and apple sauce for dessert and they were cooked from scratch, very impressive. Service was very...More"
rn535019933,"Reviewed October 22, 2017 ", Patong,Austrian Garden Restaurant,I have been there twice and I loved food and cocktails. I would definietely reccomend this place! Manager was looking after their guests and staff were really polite and easy to communicate.
rn533798437,"Reviewed October 17, 2017 ", Patong,Austrian Garden Restaurant,"My girlfriend and I had walked past late at night the other day long after they closed, the menu looked appealing so I suggested we come try the food. We both had their cheeseburger and let me tell you, it was one of the best...More"
rn530058466,"Reviewed October 4, 2017 ", Patong,Austrian Garden Restaurant,During my travels to Thailand I met a few Germans and told them my love for jagerschnitzel. They suggested Austrian Garden and I was impressed. The staff is friendly and efficient. I was never waiting for a drink or food. The atmosphere was quiet and...More
rn528953765,"Reviewed October 2, 2017 ", Patong,Austrian Garden Restaurant,"Robert, Noi and their team serve up the best food in Patong. Right behind the Graceland Resort. My Oma is from Vienna just like Robert, don’t tell her that the food here is better.
I’ve had the pepper steak three times and it is the...More"
rn528013636,"Reviewed September 28, 2017 ", Patong,Austrian Garden Restaurant,One of the best restaurants in Patong. Best food just like mum makes. Service is awesome always smiling and the serves are huge. You will never go hungry and if you're looking for a place to stay there is a resort attached. Would highly recommend....More
rn524790151,"Reviewed September 15, 2017 ", Patong,Austrian Garden Restaurant,Good friendly service and great menu. Place is a little hard to find as it is behind a large office building down a very small soi. Go behind the International Law Office
rn521766651,"Reviewed September 6, 2017 ", Patong,Austrian Garden Restaurant,"What a great place we discovered here in Patong !!!
F & B Manager Robert welcomed us so nice and we had his speciality of the day - ungarian Gulasch which was the tastiest I ever had !!! My friend had the Jaegerschnitzel with Spaetzle...More"
rn504426225,"Reviewed July 22, 2017 ", Patong,Austrian Garden Restaurant,"Four of us ate here, the service is great and cannot be faulted. Out of the four of us, Only one person enjoyed their meal, the rest were not so impressed. Shame really, as it is a lovely looking place with great service.
A lot...More"
rn492646447,"Reviewed June 12, 2017 ", Patong,Austrian Garden Restaurant,"I recently had a three day visit to Patong Phuket and had dinner at Austrian Garden Tai Pan Village on the first night.I came to this restaurant with my group 17pax, the restaurant it's open air with nice decoration, the staff was attentive without being...More"
rn490051602,"Reviewed June 3, 2017 ", Patong,Austrian Garden Restaurant,"Usually in Thailand, we eat Thai - but we had dinner hhere one night and loved it - try the veal, but all looked great"
rn489250173,"Reviewed May 30, 2017 ", Patong,Austrian Garden Restaurant,Everything was very clean and sanitary. Great food at an amazing price. Staff was also very friendly and polite.
rn485963252,"Reviewed May 20, 2017 ", Patong,Austrian Garden Restaurant,"This restaurant have nice decoration and very good food.
The staff fortunately speak English and are also very nice with the guests.
Good"
rn477996391,"Reviewed April 22, 2017 ", Patong,Austrian Garden Restaurant,"I will not waste time with the details.
If you would like to eat in a mid range restaurant get yourself to the Austrian Garden .
Staff = Friendly and efficient
Service = Fast
Food = Delicious
Prices = Fair (remember Thailand is not cheap...More"
rn477928376,"Reviewed April 22, 2017 ", Patong,Austrian Garden Restaurant,"Would reccomend this restaurant. Very good quality food and service. Clean! Sports playing in the bar area ruined some of the atmosphere for me, but husband was happy about this. The food was very delicious."
rn477708019,"Reviewed April 21, 2017 ", Patong,Austrian Garden Restaurant,"Best Western European food around. Friendly staff, very good and fast kitchen. Prices are also good. We come every second day here. Top"
rn473384110,"Reviewed April 7, 2017 ", Patong,Austrian Garden Restaurant,"Authentic Austrian dishes which tasted both delicious and were priceworthy. We had the Wiener Schnitzel, Käsespätzle and Hot love for dessert. The owner and the staff were friendly and the service was great. Can definitely recommend and I'd go again."
rn472643084,"Reviewed April 4, 2017 ", Patong,Austrian Garden Restaurant,The food at this place was amazing from fresh traditional Austrian food to local Thai cuisine. The manager Robert and his staff are very friendly and do everything in their power to make sure your experience is one that makes you want to come back...More
rn471838318,"Reviewed April 1, 2017 ", Patong,Austrian Garden Restaurant,Food and service amazing!!! Highly recommend to all! Food was very prompt and very affordable. Do yourself a favour and check it out.
rn471575783,"Reviewed March 31, 2017 ", Patong,Austrian Garden Restaurant,Amazing food and really friendly staff. Came here a couple of times and they always remembered us and our order. Defiantly a must visit
rn470131940,"Reviewed March 25, 2017 ", Patong,Austrian Garden Restaurant,"I was recently on holiday in Thailand for a month. I stayed at Graceland which is just around the corner from this restaurant. Being from the uk and a fussy eater I wasn't quite sure what to expect. But let me tell you the food,...More"
rn468779497,"Reviewed March 20, 2017 ", Patong,Austrian Garden Restaurant,"I went there for the typical Austria/ Bayern food and its taste like when i was in Regensburg in my childhood.
Its was so perfect so i went back the day after again for the same meal,,
Please,, Try Jägarschnitzel with mushroom sauce and semmelknödel....More"
rn468744743,"Reviewed March 20, 2017 ", Patong,Austrian Garden Restaurant,"We at this place 2 times while in Phuket and the meals were great everytime reasonably priced and friendly staff.
My husband was craving bangers and mash and it was not on the menu but they made it up for him.
Desert was pancakes stuffed...More"
rn465690472,"Reviewed March 8, 2017 ", Patong,Austrian Garden Restaurant,"We visited the Austrian Garden Restaurant, just around from Graceland hotel by pure coincidence. We had enough of the pressure cooker and dining experience from the mainstream Patong eateries. The experience we had here was great, best schnitzels in town. Good service, thanks Robert for...More"
rn463914218,"Reviewed March 1, 2017 ", Patong,Austrian Garden Restaurant,"We visited the Austrian Garden Restaurant after reading great reviews on tripadvisor. We ordered the set menu of the day and Viennese schnitzel which were all good, the portion sizes are HUGE. Unfortunately the food was let down by the very rude waitress who was...More"
rn461702375,"Reviewed February 21, 2017 ", Patong,Austrian Garden Restaurant,"The best authentic Austrian food one can find in Phuket. Situated in hotel itself, this restaurant serves good Austrian food. Service are TOp notch.
A definite recommended place."
rn461289826,"Reviewed February 19, 2017 ", Patong,Austrian Garden Restaurant,"Nice restaurant with local and european foods, local and import beers. Austrian management mostly always available."
rn459630959,"Reviewed February 14, 2017 ", Patong,Austrian Garden Restaurant,This restaurant is down a little ally way behind Gracelands Hotel & opposite the Ibis Hotel. Both times we ate here we thoroughly enjoyed our meal. Reasonably priced and extremely clean and not crowded like some restaurants in Phuket.
rn456809640,"Reviewed February 2, 2017 ", Patong,Austrian Garden Restaurant,"The menu has varaeries of portions. We had great dinner. The place is neat and clean. Soperb location. The manager, Robert maintain good serves quoliy. My husband and I will definitely go back."
rn455387029,"Reviewed January 28, 2017 ", Patong,Austrian Garden Restaurant,"We ate at the Austrian Garden quite a few times during our holiday in Patong the food was great and the wine was delicious, the restaurant seems to be busy every night so that must say something, we will be going back again before we...More"
